Iteration	Posterior	Likelihood	Prior	age_SSMO	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
18370	-7132.915	-7432.804	299.8889	0.5063768	663812.9	0.000598397	0.000765711	0.00277835	0.000649516	0.000614872	0.000858833	0.000554791	0.000547859	0.000932166	0.000394391	0.000672426	0.000344168	0.000583492	0.000477491	0.00122985	0.00058315	0.000202448	0.000749884	0.000519323	0.000938121	0.000673841	0.000796538	0.000577436	0.000965851	0.000504001	0.000727288	0.000389201	0.000555868	0.000756197	0.00039172	0.000727602	0.00116023	0.000572124	0.00057332	0.000615426	0.000467389	0.000253756	0.00125995	0.000389145	0.00121916	0.00111294	0.000771886	0.000892662	0.000670684	0.000846698	0.00125807	0.000777573	0.00101221	0.000623979	0.000495622	0.00046513	0.00237881	0.00156074	0.000558659	0.0007442886	0.023432	0.120806	0.278938	0.153242	0.106063	0.124479	0.216472	0.06045765	-7.203082	0.99844	0.999601	1.0004	1.00156	0.359682	0.154059	0.150733	0.335527	0.08388965	0.7206807
18380	-7135.842	-7431.236	295.3939	0.5876453	796550.3	0.000367826	0.000518279	0.00313947	0.00128335	0.000498214	0.00126129	0.000438097	0.00118958	0.00161723	0.000195731	0.000397827	0.000763798	0.000425615	0.000450679	0.00113126	0.00057777	0.000360551	0.000510656	0.000398395	0.000686658	0.000646144	0.000521819	0.000950534	0.000241574	0.000927368	0.000358142	0.000396502	0.000228609	0.000250415	0.000269645	0.000796042	0.000503003	0.000402582	0.000120149	0.000576737	0.000829538	0.000685677	0.000426513	0.000612751	0.00018186	0.000121109	0.000372856	0.000647386	0.000421931	0.000758168	0.00133989	0.000342183	0.000535588	0.000595818	0.000351721	0.00188772	0.001033	0.0021971	0.000409358	0.00053203	-0.3002965	0.135642	0.286052	0.0995431	0.144901	0.113041	0.220821	0.3147308	-7.538811	0.998576	0.999636	1.00036	1.00142	0.341747	0.156808	0.15738	0.344065	0.01443424	21.80445
18390	-7163.74	-7440.661	276.9207	0.4546375	981591.8	0.000388839	0.00125738	0.0026694	0.000509825	0.00112456	0.00100444	0.000327738	0.00262778	0.000473794	0.00156594	0.00316002	0.000318575	0.000295947	0.000629997	0.000551444	0.000512811	0.00111311	0.000977774	0.000769286	0.000357207	0.000599479	0.000982231	0.000659053	0.0014393	0.000690306	0.00109132	0.000953449	0.000445555	0.000866028	0.000760406	0.00106524	0.000448859	0.000409552	0.000612583	0.000405723	0.00154863	0.00142518	0.000551358	0.000473498	0.000935254	0.000783996	0.00108598	0.00113071	0.00299313	0.00116251	0.000277552	0.000532895	0.000227811	0.000648845	0.000576613	0.00048487	0.00251306	0.00331552	0.00062201	0.000824762	-0.02882193	0.192389	0.247033	0.141138	0.0752007	0.0998397	0.244399	0.1283592	-7.100416	0.998717	0.999672	1.00033	1.00128	0.336506	0.145815	0.156252	0.361427	0.09953725	1.289559
18400	-7151.623	-7435.366	283.7426	0.6104077	537124.8	0.00088998	0.00167176	0.00306824	0.000615664	0.000775826	0.00124447	0.00031384	0.000503695	0.000301372	0.000456216	0.000731947	0.00269351	0.000590284	0.00145553	0.000422079	0.00107105	0.000415969	0.00150486	0.000683504	0.000324765	0.000578205	0.000497599	0.000434736	0.00058684	0.00097295	0.000812401	0.00106407	0.00062644	0.00100074	0.000456921	0.000726363	0.000570931	0.000798431	0.00115709	0.000683467	0.00185925	0.000912438	0.000853269	0.000518738	0.0013633	0.000217603	0.000753404	0.000894329	0.000619749	0.000668585	0.000723836	0.0008436	0.000526555	0.00134555	0.00104313	0.00122595	0.000815242	0.00373694	0.00101662	0.0008694251	0.1971826	0.177733	0.170579	0.100548	0.114705	0.189243	0.247193	0.03175315	-7.047678	0.998266	0.999556	1.00044	1.00173	0.34839	0.155777	0.152851	0.342982	0.2289358	0.138699
18410	-7153.694	-7442.712	289.0181	0.2127735	568360.8	0.000590885	0.000474444	0.00340609	0.000239602	0.000387711	0.000420049	0.000801114	0.000637411	0.000319769	0.000420808	0.000309711	0.00041342	0.000288581	0.000155901	0.000525724	0.000713156	0.00193949	0.000613473	0.000436528	0.000393291	0.00131922	0.000404779	0.000491348	0.000475706	9.43885e-05	0.000547366	0.00112434	0.0018879	0.00026894	0.000711263	0.000538081	0.000215005	0.000755122	0.000537725	0.000484911	0.000598765	0.000626717	0.00238025	0.000418641	0.000529077	0.000610706	0.000321342	0.0018901	0.000398638	0.00217277	0.000523925	0.000311734	0.000921497	0.000304343	0.000959649	0.000566301	0.00233908	0.000963448	0.000634049	0.0006205687	0.008846976	0.14517	0.10279	0.0919171	0.183469	0.151115	0.325539	0.06624342	-7.384874	0.998314	0.999569	1.00043	1.00169	0.362308	0.151435	0.151363	0.334894	0.0750904	0.8821823
18420	-7146.653	-7439.708	293.0552	0.3305201	966370.5	0.000646481	0.000658223	0.00221698	0.000383263	0.000292265	0.00186397	0.000845467	0.000462454	0.00126986	0.000813026	0.000634468	0.0010193	0.000820476	0.00051952	0.000241151	0.000873353	0.000543777	0.000516328	0.0007886	0.000582248	0.000803738	0.000750871	0.000328929	0.00039471	0.000547114	0.000391487	0.00134856	0.000719939	0.00137439	0.00049016	0.000439093	0.000296291	0.00127642	0.000375235	0.000568189	0.00109568	0.000415118	0.000507261	0.000735747	0.000493654	0.00067235	0.000387163	0.000691189	0.000493889	0.0012687	0.000858609	0.000242899	0.000964755	0.000187475	0.000909892	0.000785829	0.00288505	0.0027217	0.000821178	0.000696454	-0.1840929	0.133713	0.16262	0.0713767	0.145835	0.330454	0.156002	0.1940023	-7.269509	0.998707	0.999669	1.00033	1.00129	0.354428	0.150399	0.145866	0.349307	0.009909381	19.57764
18430	-7149.016	-7432.536	283.5205	0.3906175	273479.3	0.000563443	0.000915309	0.00490942	0.000745358	0.000594654	0.0012659	0.00042919	0.00139322	0.000997971	0.00140782	0.00101142	0.000565966	0.000513206	0.00110862	0.001278	0.000704146	0.00175436	0.00110082	0.000742967	0.000448662	0.000572335	0.000592991	0.000450338	0.00104304	0.000898035	0.00145865	0.00100544	0.00107507	0.000773485	0.00172039	0.000817238	0.000534382	0.000979769	0.00125297	0.000307616	0.000296052	0.000688402	0.000646505	0.00134626	0.000993537	0.000551061	0.00132582	0.000936514	0.000499649	0.000470362	0.00127141	0.00066412	0.000603912	0.000682771	0.00173281	0.00147737	0.00166475	0.00257715	0.00112839	0.0008802409	-0.0827474	0.205835	0.0925387	0.144478	0.232248	0.169341	0.15556	0.115414	-7.035315	0.99757	0.999378	1.00062	1.00243	0.353268	0.146677	0.152695	0.347359	0.03266661	3.533088
18440	-7138.607	-7432.975	294.3682	0.354209	259374.5	0.000720568	0.00106952	0.0023817	0.000763978	0.000479636	0.00151525	0.000295513	0.00111081	0.000498366	0.000606853	0.00117169	0.00033643	0.00055659	0.00061211	0.000848238	0.000520601	0.000864113	0.000660642	0.00106736	0.000399253	0.00125825	0.000581342	0.000544158	0.000600793	0.000830515	0.000321232	0.000444403	0.000527181	0.000684475	0.00135053	0.0009045	0.000608416	0.00190268	0.000371448	0.000289771	0.00146243	0.000584891	0.00104953	0.000487774	0.000426917	0.000501884	0.000339019	0.00065982	0.000574938	0.00149315	0.0010839	0.000877181	0.00107826	0.000553073	0.00104635	0.000312982	0.00140553	0.00241659	0.000334625	0.0007754454	-0.04147659	0.13836	0.284282	0.0894973	0.176741	0.0533079	0.257813	0.0633821	-7.162073	0.997505	0.999361	1.00064	1.0025	0.348304	0.15438	0.152464	0.344852	0.02190551	2.893432
18450	-7150.776	-7428.485	277.7088	0.1534518	553475.1	0.000460028	0.00118093	0.00541885	0.000789806	0.000439372	0.0010775	0.000390281	0.00102828	0.00080483	0.00121358	0.00123742	0.000873867	0.00128478	0.00118864	0.000932408	0.000433434	0.00102298	0.000955989	0.00198616	0.000450818	0.000754648	0.000349317	0.000650381	0.000918635	0.00188884	0.000441277	0.00111408	0.000851173	0.000686598	0.00132035	0.00046077	0.000371249	0.000338504	0.000124585	0.0010271	0.000789774	0.00198348	0.00144344	0.000584288	0.000514726	0.000111107	0.00108584	0.000402027	0.000802608	0.00149222	0.000954334	0.00055405	0.000550965	0.000841957	0.00115095	0.000396153	0.000982951	0.00238757	0.000608833	0.0007748092	-0.2761159	0.216134	0.225682	0.10148	0.146371	0.123372	0.186959	0.285565	-7.162894	0.998292	0.999563	1.00044	1.00171	0.340319	0.147646	0.151279	0.360757	0.009449085	30.22144
18460	-7163.703	-7435.856	272.1531	0.3105112	208186.4	0.000499076	0.00121614	0.00293983	0.00111061	0.00100458	0.000844138	0.000845705	0.000748074	0.00127801	0.00170184	0.000571757	0.000682323	0.000668006	0.0012317	0.000517272	0.000816133	0.00107593	0.000741997	0.000813491	0.000959758	0.00170246	0.000609995	0.00052257	0.00114704	0.000812031	0.000940826	0.000425812	0.0011653	0.000586048	0.00043725	0.000920247	0.00146233	0.000520799	0.00077972	0.000369857	0.000984605	0.000587965	0.00150056	0.00120044	0.00176543	0.000143786	0.000413849	0.000851872	0.00152213	0.000853858	0.00114834	0.0026159	0.000744198	0.00036611	0.000811746	0.0018569	0.00496584	0.00265628	0.000740748	0.0008646532	-0.3396953	0.114792	0.273173	0.105985	0.201058	0.0942304	0.210762	0.5106784	-7.053182	0.997216	0.999287	1.00071	1.00279	0.348347	0.153184	0.162288	0.336181	0.1709831	2.986719
18470	-7138.157	-7434.992	296.8346	0.4794519	119529.2	0.000674524	0.000875097	0.00265309	0.000879483	0.000238256	0.00181975	0.000259613	0.000871652	0.000434501	0.00052991	0.00101713	0.000451235	0.000512159	0.000302828	0.000689788	0.000433678	0.000410753	0.000824817	0.00100645	0.000418251	0.000455851	0.00025936	0.000993284	0.000697202	0.000363824	0.000676767	0.000495694	0.000261773	0.000464616	0.000780482	0.000590627	0.00117565	0.000564117	0.000657725	0.000363763	0.000907646	0.00154694	0.000446511	0.000456552	0.000761256	0.00161119	0.000517383	0.000542809	0.00254052	0.00058919	0.000617656	0.000905593	0.000824394	0.000708901	0.000388684	0.00060684	0.00144953	0.00148052	0.00035427	0.0005792283	-0.09939888	0.214501	0.346562	0.0616353	0.167099	0.091757	0.118446	0.1178205	-7.453814	0.996326	0.999059	1.00094	1.00368	0.347018	0.145821	0.157465	0.349697	0.01842164	6.395768
18480	-7140.328	-7427.826	287.4986	0.2814165	846475.2	0.000456792	0.000386728	0.00227947	0.00101441	0.000295197	0.000458689	0.000500022	0.0013985	0.00119679	0.000886816	0.000959924	0.000794099	0.000357626	0.0011376	0.000719874	0.000239216	0.000192094	0.0018593	0.000354745	0.00125841	0.000884904	0.000643078	0.00036094	0.000277461	0.000709167	0.000766505	0.000467839	0.000468693	0.000973572	0.000827496	0.00092945	0.000458487	0.00069429	0.000614109	0.000339919	0.0013194	0.00047213	0.000178674	0.000629895	0.00107294	0.00120966	0.000408989	0.000848188	0.000793065	0.000807032	0.000294785	0.00109049	0.000373885	0.000948247	0.000387945	0.00108278	0.00197399	0.0031909	0.000731119	0.0007722915	-0.1578045	0.149455	0.244999	0.127098	0.128865	0.10453	0.245053	0.2158433	-7.166148	0.998619	0.999647	1.00035	1.00138	0.35343	0.155879	0.15014	0.340551	0.05803887	3.718944
18490	-7154.799	-7439.508	284.7086	0.5891789	881477.5	0.00106789	0.000753019	0.00213863	0.00186404	0.000962516	0.00057217	0.000633242	0.000743017	0.000881965	0.000854216	0.000195324	0.000498941	0.0010364	0.000501033	0.000432994	0.00149666	0.00045697	0.00082944	0.000565572	0.000689743	0.00157121	0.000443782	0.000655477	0.000426331	0.00124113	0.00117947	0.00135482	0.000698068	0.000488423	0.000404164	0.00118617	0.000388574	0.00126063	0.000719394	0.000979146	0.000871068	0.000585363	0.000687396	0.000588196	0.000642429	0.000336252	0.000991918	0.00149812	0.00147703	0.00097894	0.000371318	0.000877043	0.00042965	0.00167195	0.000539899	0.000777585	0.00392901	0.00248459	0.000316768	0.0008474828	0.07249031	0.151002	0.0610106	0.139608	0.161665	0.280719	0.205995	0.05007137	-7.07324	0.998646	0.999654	1.00035	1.00135	0.352296	0.15721	0.149658	0.340836	0.1225617	0.4085402
18500	-7147.635	-7440.411	292.7753	0.5459663	516014.8	0.000678535	0.000791422	0.00270258	0.000789696	0.000637142	0.000577205	0.000257568	0.0014302	0.000155004	0.000614905	0.000912991	0.00033222	0.000173353	0.000764813	0.000423693	0.00101356	0.000285775	0.000396625	0.000349015	0.000407252	0.00137511	0.00075306	0.000790267	0.000614865	0.000621834	0.000176227	0.000200198	0.000537259	0.000306222	0.0010167	0.00101256	0.000180842	0.000325571	0.000260934	0.000639588	0.000762206	0.000334986	0.000372532	0.00109878	0.000816463	0.000657577	0.000266339	0.000640685	0.000306368	0.000257575	0.000568599	0.000358917	0.00107481	0.00024533	0.000129457	0.000533454	0.00217924	0.00276259	0.00149173	0.0005636837	-0.05023874	0.179035	0.104487	0.197484	0.0979279	0.0830807	0.337986	0.06622309	-7.481017	0.998231	0.999547	1.00045	1.00177	0.356523	0.149921	0.152	0.341556	0.01598436	4.142994
18510	-7154.094	-7441.833	287.7389	0.2599393	113805.6	0.00111355	0.00064573	0.0028973	0.000821769	0.000333974	0.00131629	0.000465709	0.000448924	0.000683262	0.000395173	0.000987393	0.000612775	0.00113813	0.00031752	0.000876714	0.000256057	0.000880424	0.000335525	0.000555472	0.000160901	0.000633173	0.000444389	0.000392588	0.000329304	0.00101525	0.00104068	0.000305931	0.000877377	0.000455358	0.000717449	0.000398302	0.00042037	0.000140728	0.000460857	0.0006344	0.00122829	0.00127664	0.0011143	0.00124809	0.00163037	0.00054463	0.000704914	0.00126962	0.000858298	0.000514999	0.000521238	0.00107768	0.000384124	0.000441189	0.0011176	0.000960885	0.00295836	0.00324411	0.000449501	0.0006649167	-0.01970736	0.143031	0.210884	0.197794	0.0750991	0.133596	0.239596	0.02956235	-7.315849	0.996235	0.999035	1.00096	1.00377	0.35449	0.152026	0.159971	0.333513	0.009854995	2.999733
18520	-7152.85	-7436.985	284.1359	0.3296451	183270.5	0.000883028	0.000331617	0.00257747	0.000334962	0.000511664	0.00215361	0.000322382	0.00102463	0.000431048	0.000646574	0.000357056	0.000277282	0.000744372	0.000640351	0.000170919	0.000753882	0.00073835	0.000680595	0.00155951	0.000316508	0.000653474	0.000363079	0.000372711	0.000434196	0.000504015	0.00053183	0.000129281	0.000128577	0.000257985	0.000820458	0.000734911	0.000542574	0.000337106	0.000295215	0.000518279	0.000404929	0.000615262	0.00121322	0.000275017	0.00067867	0.000446638	0.000769999	0.00100352	0.000313505	0.00184002	0.000888531	0.00038594	0.00189856	0.00132672	0.00220562	0.00112754	0.00113052	0.0022635	0.000623848	0.0007054818	0.01001363	0.19422	0.170782	0.0621824	0.199125	0.194964	0.178727	0.1187506	-7.25663	0.997032	0.99924	1.00076	1.00297	0.356688	0.152968	0.152798	0.337546	0.1287642	0.9222328
18530	-7144.065	-7431.793	287.7283	0.5157547	790365.8	0.0010303	0.00101384	0.00242736	0.000344817	0.00136984	0.000524247	0.000721509	0.000514102	0.00275676	0.000725444	0.00110602	0.000907243	0.000371592	0.000723025	0.0011121	0.000911821	0.000566434	0.00064743	0.000426613	0.000631075	0.000440339	0.000504214	0.00119154	0.000237182	0.000693296	0.000892406	0.000386044	0.00183709	0.00125572	0.000616254	0.000802739	0.000366973	0.000912698	0.000901007	0.00148625	0.000660691	0.000952831	0.000265635	0.000299128	0.0010921	0.000322655	0.00094136	0.000989716	0.000870743	0.000731068	0.00117416	0.00120966	0.000678542	0.000563124	0.00165607	0.000597571	0.00144174	0.00256901	0.000455574	0.0007794954	-0.1418564	0.127288	0.145853	0.0607304	0.251766	0.129756	0.284606	0.1676689	-7.156864	0.998571	0.999634	1.00036	1.00143	0.349686	0.151332	0.158977	0.340005	0.02581246	6.495656
18540	-7152.233	-7433.045	280.8113	0.3572008	717469.1	0.000296481	0.000384069	0.00325157	0.000658472	0.000639848	0.000314677	0.00144199	0.00208153	0.000616396	0.000224472	0.000559299	0.000503977	0.000554726	0.000612535	0.000881508	0.00100974	0.000289166	0.00140015	0.00102861	0.000537919	0.00085815	0.000530008	0.000278848	0.00156823	0.000450195	0.000600621	0.000500412	0.00148345	0.00159734	0.00108088	0.000455449	0.00153454	0.00124485	0.000412816	0.000616026	0.000412499	0.000665676	0.000976589	0.00102653	0.000802198	0.000722726	0.000229795	0.00131461	0.000661477	0.000403405	0.000515273	0.000361457	0.000789495	0.000889664	0.00267467	0.00054229	0.00200125	0.00492906	0.000815305	0.0007580974	-0.03326731	0.256379	0.154332	0.0615728	0.19904	0.166954	0.161722	0.04153972	-7.184699	0.9985	0.999616	1.00038	1.0015	0.35515	0.150892	0.146664	0.347294	0.008272409	5.021478
18550	-7164.057	-7426.652	262.5942	0.08932033	293701.4	0.000565904	0.00144616	0.00615071	0.00124471	0.000556659	0.00107512	0.00100832	0.000460184	0.00050408	0.00174087	0.00197883	0.00273177	0.000568718	0.00142645	0.0007854	0.000756677	0.000625323	0.000629538	0.000260435	0.000553913	0.00382335	0.000495355	0.0012773	0.00052611	0.000674579	0.000719912	0.00110086	0.000529163	0.000578229	0.00110979	0.00184827	0.000945713	0.00180741	0.000797015	0.00174029	0.00154168	0.00054872	0.000808192	0.00155805	0.000586703	0.000781712	0.00172549	0.000721986	0.000626429	0.00186447	0.00200647	0.00164968	0.000724714	0.00119303	0.00095577	0.00069002	0.00189971	0.00217586	0.00186209	0.001008198	-0.5294689	0.173717	0.201344	0.132482	0.100163	0.142717	0.249578	0.8097814	-6.899591	0.997656	0.9994	1.0006	1.00235	0.350819	0.153401	0.153313	0.342467	0.2803125	2.888852
18560	-7160.209	-7437.987	277.7784	0.2720983	424885.5	0.000464149	0.00130497	0.00396145	0.000685912	0.000321008	0.000842104	0.000123576	0.000503316	0.000131444	0.000493669	0.000722566	0.0009477	0.000152535	0.000419462	0.00130903	0.00051864	0.00147494	0.000656049	0.000635643	0.00129712	0.00101124	0.000562776	0.0005408	0.000654462	0.00188362	0.000201665	0.00123841	0.000695774	0.00082194	0.00115927	0.000234113	0.00117359	0.000674163	0.000572444	0.000977527	0.000618819	0.00120582	0.00143655	0.000898915	0.00068793	0.000127103	0.000769731	0.000616472	0.000931835	0.000945198	0.000723659	0.000437698	0.000907883	0.000704495	0.00139572	0.000756331	0.00106749	0.0034196	0.000956899	0.0007935308	-0.008026944	0.197656	0.173856	0.088598	0.154085	0.140356	0.245449	0.016957	-7.139018	0.998051	0.999501	1.0005	1.00195	0.347566	0.151979	0.161165	0.33929	0.008930053	1.898869
18570	-7134.335	-7434.559	300.224	0.2663225	37947.59	0.000222353	0.000366402	0.00526619	0.000515343	0.000228349	0.000893467	0.000342028	0.000321477	0.000419023	0.000537863	0.000307733	0.000381052	0.000303232	0.000238422	0.000496954	0.000477989	0.000545078	0.00099382	0.000320319	0.00020087	0.000255538	0.000274022	0.000201228	0.000128055	0.000492505	0.000964103	0.000349949	0.000205489	0.000450533	0.000384371	0.000334801	0.000306302	0.000315393	0.000309031	0.000506804	0.000134596	0.00040652	0.000945831	0.000612047	0.000421465	0.000916694	0.000600794	0.000801877	0.000463288	0.00231257	0.000849953	0.00115785	0.000489377	0.00056416	0.000791104	0.000250753	0.00176143	0.001675	0.000191492	0.000422696	-0.2315651	0.104626	0.224881	0.0958727	0.228295	0.120513	0.225812	0.2366106	-7.768857	0.993482	0.998326	1.00166	1.00653	0.35428	0.150737	0.158107	0.336876	0.005045563	46.89479
18580	-7147.161	-7435.804	288.6435	0.5823269	429769.2	0.000340606	0.000274848	0.00351175	0.000269651	0.00084643	0.000840083	0.000341386	0.000666831	0.000693326	0.00069464	0.00120237	0.000392565	0.00120422	0.000634151	0.000390787	0.000700706	0.000474876	0.00145068	0.000244722	0.000148381	0.00157492	0.000290403	0.00042613	0.000290368	0.00165299	0.000382503	0.00131715	0.000334402	0.000725021	0.000526319	0.000611569	0.000561669	0.000935534	0.000520361	0.000933086	0.000860706	0.000699118	0.000405835	0.00034232	0.00123554	0.000245458	0.00126019	0.000357069	0.000742843	0.000689317	0.000608741	0.0016001	0.000422699	0.000167773	0.00180255	0.000241626	0.00172195	0.00174701	0.00042093	0.0006107118	0.03334297	0.171188	0.191926	0.121189	0.115394	0.139295	0.261006	0.02362399	-7.400885	0.998062	0.999504	1.00049	1.00194	0.343718	0.147434	0.153393	0.355455	0.05696696	0.4146964
18590	-7139.484	-7429.224	289.7402	0.5288524	753349.1	0.000885836	0.000967226	0.00450879	0.000513352	0.000199678	0.000324308	0.00043974	0.000561229	0.00028533	0.000239841	0.000276222	0.00135469	0.00046891	0.000437855	0.000162168	0.000548473	0.000255858	0.000406204	0.000652851	0.000385765	0.000301481	0.000745082	0.000481222	0.000543688	0.000923165	0.000934996	0.00029597	0.00109757	0.000388645	0.000260491	0.000665933	0.000158447	0.000807516	0.000871336	0.000564797	0.00116471	0.000579981	0.000368752	0.000963308	0.000373451	0.000956197	0.00084171	0.00120741	0.00241497	0.000624406	0.000621639	0.000254862	0.00060739	0.000951386	0.000693987	0.000581907	0.0017599	0.00220128	0.000180145	0.0006313728	-0.1138623	0.252147	0.120233	0.06919	0.186644	0.21219	0.159596	0.1747796	-7.367614	0.998536	0.999626	1.00037	1.00146	0.347365	0.151366	0.153789	0.34748	0.06091729	2.869129
18600	-7146.735	-7443.251	296.5161	0.288921	358726.1	0.00141199	0.000595682	0.00462776	0.000325523	0.000336993	0.000954491	0.000696546	0.000690196	0.000270726	0.00046522	0.000993475	0.000453565	0.00030979	0.000711962	0.0002689	0.000423139	0.000384785	0.000883286	8.69433e-05	0.000588896	0.0006549	0.000670091	0.000477756	0.000404763	0.000549792	0.000155559	0.000384004	0.00101717	0.000437879	0.000947682	0.000508524	0.000125308	0.000194875	0.000490491	0.00100226	0.000783889	0.000503273	0.000453158	0.0011417	0.000659659	0.000444909	0.000499385	0.000738233	0.000555585	0.000150826	0.00068076	0.000789065	0.000629915	0.000637886	0.00146654	0.000484912	0.00146646	0.00101436	0.00054534	0.0006196604	-0.02507565	0.123459	0.127671	0.154951	0.120007	0.242203	0.231709	0.02788338	-7.386339	0.997879	0.999457	1.00054	1.00212	0.352572	0.149884	0.157884	0.339661	0.002807729	9.930936
